resume_id,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_007890,5,1,4,5,1.0,-0.0,0.0
R_007891,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_007892,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_007893,5,1,3,5,1.0,-0.0,0.0
R_007894,8,1,1,8,1.0,-0.0,0.0
R_007895,5,1,1,5,1.0,-0.0,0.0
R_007896,5,1,1,5,1.0,-0.0,0.0
R_007897,6,1,3,6,1.0,-0.0,0.0
R_007898,6,1,1,6,1.0,-0.0,0.0
R_007899,7,1,0,7,1.0,-0.0,0.0
R_007900,6,1,1,6,1.0,-0.0,0.0
R_007901,7,1,3,7,1.0,-0.0,0.0
R_007902,6,1,4,6,1.0,-0.0,0.0
R_007903,7,1,0,7,1.0,-0.0,0.0
R_007904,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_007905,5,1,2,5,1.0,-0.0,0.0
R_007906,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007907,7,1,2,7,1.0,-0.0,0.0
R_007908,8,1,1,8,1.0,-0.0,0.0
R_007909,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_007910,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007911,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007912,8,4,7,4,0.5,1.2130075659799042,0.875
R_007913,5,1,6,5,1.0,-0.0,0.0
R_007914,5,1,1,5,1.0,-0.0,0.0
R_007915,5,1,2,5,1.0,-0.0,0.0
R_007916,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_007917,7,1,3,7,1.0,-0.0,0.0
R_007918,7,1,1,7,1.0,-0.0,0.0
R_007919,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007920,8,1,0,8,1.0,-0.0,0.0
R_007921,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_007922,6,1,2,6,1.0,-0.0,0.0
R_007923,8,1,2,8,1.0,-0.0,0.0
R_007924,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_007925,7,1,4,7,1.0,-0.0,0.0
R_007926,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_007927,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_007928,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007929,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007930,7,1,1,7,1.0,-0.0,0.0
R_007931,8,1,3,8,1.0,-0.0,0.0
R_007932,5,1,0,5,1.0,-0.0,0.0
R_007933,8,1,2,8,1.0,-0.0,0.0
R_007934,7,1,1,7,1.0,-0.0,0.0
R_007935,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007936,8,1,4,8,1.0,-0.0,0.0
R_007937,5,1,1,5,1.0,-0.0,0.0
R_007938,6,1,2,6,1.0,-0.0,0.0
R_007939,6,1,2,6,1.0,-0.0,0.0
R_007940,6,1,3,6,1.0,-0.0,0.0
R_007941,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_007942,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007943,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_007944,6,1,1,6,1.0,-0.0,0.0
R_007945,7,1,1,7,1.0,-0.0,0.0
R_007946,7,1,1,7,1.0,-0.0,0.0
R_007947,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007948,7,1,1,7,1.0,-0.0,0.0
R_007949,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007950,8,1,2,8,1.0,-0.0,0.0
R_007951,6,1,1,6,1.0,-0.0,0.0
R_007952,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_007953,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007954,8,1,0,8,1.0,-0.0,0.0
R_007955,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007956,7,1,1,7,1.0,-0.0,0.0
R_007957,8,1,4,8,1.0,-0.0,0.0
R_007958,6,1,1,6,1.0,-0.0,0.0
R_007959,8,1,2,8,1.0,-0.0,0.0
R_007960,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007961,5,1,4,5,1.0,-0.0,0.0
R_007962,5,1,4,5,1.0,-0.0,0.0
R_007963,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007964,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007965,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007966,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007967,5,1,3,5,1.0,-0.0,0.0
R_007968,7,1,0,7,1.0,-0.0,0.0
R_007969,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007970,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_007971,8,1,4,8,1.0,-0.0,0.0
R_007972,7,1,2,7,1.0,-0.0,0.0
R_007973,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_007974,6,1,5,6,1.0,-0.0,0.0
R_007975,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_007976,8,1,0,8,1.0,-0.0,0.0
R_007977,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007978,6,1,1,6,1.0,-0.0,0.0
R_007979,7,1,1,7,1.0,-0.0,0.0
R_007980,5,1,5,5,1.0,-0.0,0.0
R_007981,8,1,2,8,1.0,-0.0,0.0
R_007982,5,1,3,5,1.0,-0.0,0.0
R_007983,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007984,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_007985,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_007986,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_007987,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_007988,8,4,7,4,0.5,1.2130075659799042,0.875
R_007989,6,1,2,6,1.0,-0.0,0.0
R_007990,7,1,0,7,1.0,-0.0,0.0
R_007991,7,1,0,7,1.0,-0.0,0.0
R_007992,5,1,5,5,1.0,-0.0,0.0
R_007993,6,1,1,6,1.0,-0.0,0.0
R_007994,8,1,3,8,1.0,-0.0,0.0
R_007995,5,1,5,5,1.0,-0.0,0.0
R_007996,6,1,1,6,1.0,-0.0,0.0
R_007997,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_007998,7,1,2,7,1.0,-0.0,0.0
R_007999,6,1,1,6,1.0,-0.0,0.0
R_008000,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008001,5,1,1,5,1.0,-0.0,0.0
R_008002,7,1,4,7,1.0,-0.0,0.0
R_008003,6,1,0,6,1.0,-0.0,0.0
R_008004,8,1,4,8,1.0,-0.0,0.0
R_008005,7,1,3,7,1.0,-0.0,0.0
R_008006,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_008007,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008008,8,1,1,8,1.0,-0.0,0.0
R_008009,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008010,7,1,4,7,1.0,-0.0,0.0
R_008011,6,1,3,6,1.0,-0.0,0.0
R_008012,8,1,1,8,1.0,-0.0,0.0
R_008013,7,1,2,7,1.0,-0.0,0.0
R_008014,5,1,0,5,1.0,-0.0,0.0
R_008015,8,1,3,8,1.0,-0.0,0.0
R_008016,8,1,2,8,1.0,-0.0,0.0
R_008017,6,1,1,6,1.0,-0.0,0.0
R_008018,6,1,1,6,1.0,-0.0,0.0
R_008019,5,1,3,5,1.0,-0.0,0.0
R_008020,6,1,5,6,1.0,-0.0,0.0
R_008021,8,1,1,8,1.0,-0.0,0.0
R_008022,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008023,5,1,1,5,1.0,-0.0,0.0
R_008024,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008025,8,1,4,8,1.0,-0.0,0.0
R_008026,8,1,4,8,1.0,-0.0,0.0
R_008027,8,1,4,8,1.0,-0.0,0.0
R_008028,7,1,2,7,1.0,-0.0,0.0
R_008029,6,1,5,6,1.0,-0.0,0.0
R_008030,7,1,4,7,1.0,-0.0,0.0
R_008031,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008032,6,1,3,6,1.0,-0.0,0.0
R_008033,6,1,1,6,1.0,-0.0,0.0
R_008034,8,1,1,8,1.0,-0.0,0.0
R_008035,8,4,7,4,0.5,1.2130075659799042,0.875
R_008036,5,1,4,5,1.0,-0.0,0.0
R_008037,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008038,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008039,8,1,2,8,1.0,-0.0,0.0
R_008040,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008041,5,1,3,5,1.0,-0.0,0.0
R_008042,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008043,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008044,8,1,1,8,1.0,-0.0,0.0
R_008045,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008046,5,1,2,5,1.0,-0.0,0.0
R_008047,5,1,3,5,1.0,-0.0,0.0
R_008048,5,1,4,5,1.0,-0.0,0.0
R_008049,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008050,5,1,1,5,1.0,-0.0,0.0
R_008051,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008052,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_008053,8,1,1,8,1.0,-0.0,0.0
R_008054,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008055,6,1,4,6,1.0,-0.0,0.0
R_008056,7,1,4,7,1.0,-0.0,0.0
R_008057,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008058,5,1,1,5,1.0,-0.0,0.0
R_008059,7,1,5,7,1.0,-0.0,0.0
R_008060,8,1,5,8,1.0,-0.0,0.0
R_008061,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008062,7,1,3,7,1.0,-0.0,0.0
R_008063,6,1,6,6,1.0,-0.0,0.0
R_008064,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008065,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008066,7,1,4,7,1.0,-0.0,0.0
R_008067,5,1,2,5,1.0,-0.0,0.0
R_008068,8,1,0,8,1.0,-0.0,0.0
R_008069,8,1,1,8,1.0,-0.0,0.0
R_008070,6,1,0,6,1.0,-0.0,0.0
R_008071,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008072,8,4,7,4,0.5,1.2130075659799042,0.875
R_008073,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008074,7,1,4,7,1.0,-0.0,0.0
R_008075,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008076,5,1,4,5,1.0,-0.0,0.0
R_008077,5,1,3,5,1.0,-0.0,0.0
R_008078,8,1,4,8,1.0,-0.0,0.0
R_008079,6,1,6,6,1.0,-0.0,0.0
R_008080,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008081,6,1,2,6,1.0,-0.0,0.0
R_008082,7,1,2,7,1.0,-0.0,0.0
R_008083,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008084,6,1,0,6,1.0,-0.0,0.0
R_008085,6,1,4,6,1.0,-0.0,0.0
R_008086,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008087,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008088,6,1,1,6,1.0,-0.0,0.0
R_008089,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008090,6,1,3,6,1.0,-0.0,0.0
R_008091,5,1,2,5,1.0,-0.0,0.0
R_008092,7,1,3,7,1.0,-0.0,0.0
R_008093,6,1,2,6,1.0,-0.0,0.0
R_008094,8,1,0,8,1.0,-0.0,0.0
R_008095,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008096,7,1,2,7,1.0,-0.0,0.0
R_008097,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_008098,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008099,8,1,0,8,1.0,-0.0,0.0
R_008100,8,1,4,8,1.0,-0.0,0.0
R_008101,6,1,4,6,1.0,-0.0,0.0
R_008102,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008103,8,1,3,8,1.0,-0.0,0.0
R_008104,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_008105,5,1,6,5,1.0,-0.0,0.0
R_008106,7,1,4,7,1.0,-0.0,0.0
R_008107,5,1,3,5,1.0,-0.0,0.0
R_008108,7,1,1,7,1.0,-0.0,0.0
R_008109,8,1,2,8,1.0,-0.0,0.0
R_008110,7,1,4,7,1.0,-0.0,0.0
R_008111,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008112,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_008113,8,1,0,8,1.0,-0.0,0.0
R_008114,5,1,0,5,1.0,-0.0,0.0
R_008115,7,1,1,7,1.0,-0.0,0.0
R_008116,8,1,0,8,1.0,-0.0,0.0
R_008117,5,1,1,5,1.0,-0.0,0.0
R_008118,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008119,6,1,3,6,1.0,-0.0,0.0
R_008120,6,1,3,6,1.0,-0.0,0.0
R_008121,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008122,8,1,3,8,1.0,-0.0,0.0
R_008123,8,1,3,8,1.0,-0.0,0.0
R_008124,5,1,5,5,1.0,-0.0,0.0
R_008125,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008126,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008127,7,1,0,7,1.0,-0.0,0.0
R_008128,6,1,0,6,1.0,-0.0,0.0
R_008129,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008130,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_008131,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008132,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008133,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008134,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008135,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_008136,5,1,0,5,1.0,-0.0,0.0
R_008137,7,1,0,7,1.0,-0.0,0.0
R_008138,5,1,2,5,1.0,-0.0,0.0
R_008139,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_008140,8,1,1,8,1.0,-0.0,0.0
R_008141,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008142,7,1,4,7,1.0,-0.0,0.0
R_008143,8,1,3,8,1.0,-0.0,0.0
R_008144,7,1,2,7,1.0,-0.0,0.0
R_008145,6,1,0,6,1.0,-0.0,0.0
R_008146,8,1,3,8,1.0,-0.0,0.0
R_008147,6,1,4,6,1.0,-0.0,0.0
R_008148,6,1,1,6,1.0,-0.0,0.0
R_008149,6,1,3,6,1.0,-0.0,0.0
R_008150,7,1,3,7,1.0,-0.0,0.0
R_008151,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008152,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008153,6,1,3,6,1.0,-0.0,0.0
R_008154,8,1,2,8,1.0,-0.0,0.0
R_008155,7,1,0,7,1.0,-0.0,0.0
R_008156,5,1,1,5,1.0,-0.0,0.0
R_008157,6,1,2,6,1.0,-0.0,0.0
R_008158,5,1,2,5,1.0,-0.0,0.0
R_008159,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008160,7,1,0,7,1.0,-0.0,0.0
R_008161,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008162,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008163,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_008164,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008165,5,1,0,5,1.0,-0.0,0.0
R_008166,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008167,8,1,0,8,1.0,-0.0,0.0
R_008168,5,1,1,5,1.0,-0.0,0.0
R_008169,7,1,2,7,1.0,-0.0,0.0
R_008170,5,1,3,5,1.0,-0.0,0.0
R_008171,5,1,0,5,1.0,-0.0,0.0
R_008172,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008173,7,1,4,7,1.0,-0.0,0.0
R_008174,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_008175,6,1,2,6,1.0,-0.0,0.0
R_008176,7,1,1,7,1.0,-0.0,0.0
R_008177,6,1,1,6,1.0,-0.0,0.0
R_008178,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008179,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008180,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008181,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_008182,5,1,2,5,1.0,-0.0,0.0
R_008183,8,1,3,8,1.0,-0.0,0.0
R_008184,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_008185,7,1,4,7,1.0,-0.0,0.0
R_008186,7,1,0,7,1.0,-0.0,0.0
R_008187,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008188,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008189,5,1,0,5,1.0,-0.0,0.0
R_008190,8,1,5,8,1.0,-0.0,0.0
R_008191,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008192,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008193,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008194,6,1,4,6,1.0,-0.0,0.0
R_008195,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_008196,7,1,1,7,1.0,-0.0,0.0
R_008197,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008198,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008199,8,1,0,8,1.0,-0.0,0.0
R_008200,8,1,4,8,1.0,-0.0,0.0
R_008201,8,1,4,8,1.0,-0.0,0.0
R_008202,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008203,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008204,6,1,0,6,1.0,-0.0,0.0
R_008205,7,1,2,7,1.0,-0.0,0.0
R_008206,8,1,1,8,1.0,-0.0,0.0
R_008207,6,1,4,6,1.0,-0.0,0.0
R_008208,7,1,3,7,1.0,-0.0,0.0
R_008209,7,1,1,7,1.0,-0.0,0.0
R_008210,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008211,6,1,1,6,1.0,-0.0,0.0
R_008212,6,1,2,6,1.0,-0.0,0.0
R_008213,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008214,8,1,3,8,1.0,-0.0,0.0
R_008215,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_008216,7,1,2,7,1.0,-0.0,0.0
R_008217,7,1,0,7,1.0,-0.0,0.0
R_008218,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008219,7,1,3,7,1.0,-0.0,0.0
R_008220,7,1,3,7,1.0,-0.0,0.0
R_008221,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008222,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008223,6,1,2,6,1.0,-0.0,0.0
R_008224,8,1,4,8,1.0,-0.0,0.0
R_008225,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008226,6,1,4,6,1.0,-0.0,0.0
R_008227,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_008228,6,1,1,6,1.0,-0.0,0.0
R_008229,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008230,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_008231,7,1,3,7,1.0,-0.0,0.0
R_008232,5,1,6,5,1.0,-0.0,0.0
R_008233,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008234,7,1,0,7,1.0,-0.0,0.0
R_008235,6,1,4,6,1.0,-0.0,0.0
R_008236,7,1,3,7,1.0,-0.0,0.0
R_008237,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008238,8,1,4,8,1.0,-0.0,0.0
R_008239,5,1,2,5,1.0,-0.0,0.0
R_008240,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008241,7,1,4,7,1.0,-0.0,0.0
R_008242,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008243,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008244,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008245,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008246,6,1,4,6,1.0,-0.0,0.0
R_008247,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008248,5,1,3,5,1.0,-0.0,0.0
R_008249,5,1,6,5,1.0,-0.0,0.0
R_008250,6,1,3,6,1.0,-0.0,0.0
R_008251,7,1,4,7,1.0,-0.0,0.0
R_008252,5,1,2,5,1.0,-0.0,0.0
R_008253,8,1,0,8,1.0,-0.0,0.0
R_008254,5,1,0,5,1.0,-0.0,0.0
R_008255,8,1,4,8,1.0,-0.0,0.0
R_008256,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_008257,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008258,8,1,3,8,1.0,-0.0,0.0
R_008259,8,1,1,8,1.0,-0.0,0.0
R_008260,5,1,1,5,1.0,-0.0,0.0
R_008261,5,1,5,5,1.0,-0.0,0.0
R_008262,8,1,1,8,1.0,-0.0,0.0
R_008263,7,1,0,7,1.0,-0.0,0.0
R_008264,5,1,2,5,1.0,-0.0,0.0
R_008265,8,1,4,8,1.0,-0.0,0.0
R_008266,5,1,1,5,1.0,-0.0,0.0
R_008267,5,1,1,5,1.0,-0.0,0.0
R_008268,5,1,0,5,1.0,-0.0,0.0
R_008269,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008270,6,1,3,6,1.0,-0.0,0.0
R_008271,8,1,1,8,1.0,-0.0,0.0
R_008272,6,1,3,6,1.0,-0.0,0.0
R_008273,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_008274,7,1,3,7,1.0,-0.0,0.0
R_008275,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008276,8,1,0,8,1.0,-0.0,0.0
R_008277,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008278,8,1,5,8,1.0,-0.0,0.0
R_008279,8,1,0,8,1.0,-0.0,0.0
R_008280,7,1,0,7,1.0,-0.0,0.0
R_008281,6,1,4,6,1.0,-0.0,0.0
R_008282,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_008283,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008284,8,1,0,8,1.0,-0.0,0.0
R_008285,5,1,2,5,1.0,-0.0,0.0
R_008286,5,1,1,5,1.0,-0.0,0.0
R_008287,8,1,1,8,1.0,-0.0,0.0
R_008288,6,1,1,6,1.0,-0.0,0.0
R_008289,8,1,1,8,1.0,-0.0,0.0
R_008290,5,1,2,5,1.0,-0.0,0.0
R_008291,5,1,4,5,1.0,-0.0,0.0
R_008292,5,1,3,5,1.0,-0.0,0.0
R_008293,5,1,6,5,1.0,-0.0,0.0
R_008294,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008295,7,1,4,7,1.0,-0.0,0.0
R_008296,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008297,5,1,2,5,1.0,-0.0,0.0
R_008298,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008299,5,1,0,5,1.0,-0.0,0.0
R_008300,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_008301,7,1,1,7,1.0,-0.0,0.0
R_008302,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008303,6,1,1,6,1.0,-0.0,0.0
R_008304,7,1,1,7,1.0,-0.0,0.0
R_008305,6,1,4,6,1.0,-0.0,0.0
R_008306,7,1,4,7,1.0,-0.0,0.0
R_008307,7,1,3,7,1.0,-0.0,0.0
R_008308,8,4,7,4,0.5,1.2130075659799042,0.875
R_008309,6,1,1,6,1.0,-0.0,0.0
R_008310,7,1,0,7,1.0,-0.0,0.0
R_008311,6,1,4,6,1.0,-0.0,0.0
R_008312,7,1,0,7,1.0,-0.0,0.0
R_008313,7,1,0,7,1.0,-0.0,0.0
R_008314,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008315,7,1,3,7,1.0,-0.0,0.0
R_008316,8,1,2,8,1.0,-0.0,0.0
R_008317,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_008318,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_008319,7,1,1,7,1.0,-0.0,0.0
R_008320,5,1,5,5,1.0,-0.0,0.0
R_008321,6,1,1,6,1.0,-0.0,0.0
R_008322,8,1,2,8,1.0,-0.0,0.0
R_008323,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_008324,6,1,6,6,1.0,-0.0,0.0
R_008325,7,1,5,7,1.0,-0.0,0.0
R_008326,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008327,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_008328,5,1,3,5,1.0,-0.0,0.0
R_008329,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_008330,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008331,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_008332,5,1,1,5,1.0,-0.0,0.0
R_008333,5,1,1,5,1.0,-0.0,0.0
R_008334,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008335,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_008336,8,1,0,8,1.0,-0.0,0.0
R_008337,6,1,4,6,1.0,-0.0,0.0
R_008338,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008339,7,1,3,7,1.0,-0.0,0.0
R_008340,6,1,3,6,1.0,-0.0,0.0
R_008341,6,1,2,6,1.0,-0.0,0.0
R_008342,6,1,4,6,1.0,-0.0,0.0
R_008343,5,1,4,5,1.0,-0.0,0.0
R_008344,8,1,3,8,1.0,-0.0,0.0
R_008345,6,1,2,6,1.0,-0.0,0.0
R_008346,7,1,3,7,1.0,-0.0,0.0
R_008347,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008348,7,1,5,7,1.0,-0.0,0.0
R_008349,6,1,3,6,1.0,-0.0,0.0
R_008350,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008351,5,1,1,5,1.0,-0.0,0.0
R_008352,7,1,2,7,1.0,-0.0,0.0
R_008353,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008354,6,1,6,6,1.0,-0.0,0.0
R_008355,5,1,4,5,1.0,-0.0,0.0
