node_id,node_type,degree,bipartite_degree_centrality,pagerank,betweenness_approx,role,job_title,seniority,industry
J_001373,Job,30,0.003,0.00017810847986887655,4.2321279502490905e-05,,Customer Success Associate,Mid,Gaming
J_001374,Job,30,0.003,0.00018027585701440766,3.346417280505323e-05,,Program Coordinator,Senior,Healthcare
J_001375,Job,30,0.003,0.00018610982456279183,6.244549226466771e-05,,FP&A Analyst,Senior,FinTech
J_001376,Job,30,0.003,0.00017934660483161325,0.00029624368784868065,,Customer Success Associate,Junior,EdTech
J_001377,Job,30,0.003,0.00020943400554102395,4.332689006167679e-05,,Content Marketer,Senior,Healthcare
J_001378,Job,30,0.003,0.00019506315536795883,3.7505801392940894e-05,,Marketing Manager,Mid,Travel
J_001379,Job,30,0.003,0.00018077941082935103,6.266161769315695e-05,,Operations Manager,Mid,Retail
J_001380,Job,30,0.003,0.00018040726476196907,6.812212964675677e-05,,Project Manager,Mid,Cybersecurity
J_001381,Job,30,0.003,0.00017516536237980926,5.885651740858973e-05,,Project Manager,Junior,E-commerce
J_001382,Job,30,0.003,0.00021211258077428473,3.352834972281678e-05,,Product Manager,Junior,EdTech
J_001383,Job,30,0.003,0.00019446987107079285,6.442032702400295e-05,,Program Coordinator,Mid,Gaming
J_001384,Job,30,0.003,0.00018534008014766702,0.00010463758160321319,,FP&A Analyst,Mid,Retail
J_001385,Job,30,0.003,0.00020354749985942706,3.849229579725092e-05,,Marketing Manager,Senior,Cybersecurity
J_001386,Job,30,0.003,0.0001908385284570618,6.417196698163522e-05,,Sales Representative,Mid,Gaming
J_001387,Job,30,0.003,0.0002042142331538753,4.352462242298747e-05,,Technical Product Manager,Junior,FinTech
J_001388,Job,30,0.003,0.00019123204502118443,0.00015382554493654165,,Sales Representative,Mid,E-commerce
J_001389,Job,30,0.003,0.00017644936688101972,0.00023547717742971813,,Operations Manager,Mid,Cybersecurity
J_001390,Job,30,0.003,0.00019894863225011,3.3333920754138286e-05,,Content Marketer,Junior,SaaS
J_001391,Job,30,0.003,0.0001813147797892869,5.862340080402156e-05,,Program Coordinator,Mid,Travel
J_001392,Job,30,0.003,0.00018483557443186132,3.664737088339718e-05,,Program Coordinator,Junior,Logistics
J_001393,Job,30,0.003,0.00019688400363697875,4.106017797285946e-05,,Business Analyst,Junior,Travel
J_001394,Job,30,0.003,0.00018217263997887085,7.459654819528912e-05,,Operations Manager,Mid,SaaS
J_001395,Job,30,0.003,0.0002017935541321447,3.9251069101444335e-05,,Performance Marketer,Mid,Healthcare
J_001396,Job,30,0.003,0.00019645824864509008,4.420014601791706e-05,,Software Engineer,Junior,Healthcare
J_001397,Job,30,0.003,0.00019648047367032463,3.020836466569557e-05,,Content Marketer,Mid,SaaS
J_001398,Job,30,0.003,0.000188018089629415,5.096447498548156e-05,,Sales Representative,Junior,Travel
J_001399,Job,30,0.003,0.0001753399369781836,5.701822295684036e-05,,Junior Accountant,Junior,SaaS
J_001400,Job,30,0.003,0.0001874058485965843,4.6101073222656655e-05,,FP&A Analyst,Junior,Retail
J_001401,Job,30,0.003,0.00018679974790792407,5.4875473857594336e-05,,Project Manager,Senior,FinTech
J_001402,Job,30,0.003,0.00020669765875889,3.792177918496317e-05,,Performance Marketer,Senior,Logistics
J_001403,Job,30,0.003,0.0001805622029468732,0.00013462810067173115,,Customer Success Associate,Mid,FinTech
J_001404,Job,30,0.003,0.00021524574148052358,3.952311460513981e-05,,Product Manager,Senior,Healthcare
J_001405,Job,30,0.003,0.0001914151916898498,4.212988143941033e-05,,Full Stack Engineer,Junior,Healthcare
J_001406,Job,30,0.003,0.00017953598166851363,3.949197307576161e-05,,Technical Support Specialist,Mid,Cybersecurity
J_001407,Job,30,0.003,0.00019557556327823322,0.00012263091361547156,,Software Engineer,Junior,FinTech
J_001408,Job,30,0.003,0.00018804848401511188,0.00021097360812225016,,Business Analyst,Mid,E-commerce
J_001409,Job,30,0.003,0.000187062200424294,5.24724586238478e-05,,Full Stack Engineer,Junior,E-commerce
J_001410,Job,30,0.003,0.00019657306128008007,4.6813890631155774e-05,,Data Analyst,Junior,Gaming
J_001411,Job,30,0.003,0.00021056600329962316,3.919671061425881e-05,,Technical Product Manager,Junior,SaaS
J_001412,Job,30,0.003,0.00019089773651639514,2.6556758305170268e-05,,Content Marketer,Mid,Cybersecurity
J_001413,Job,30,0.003,0.0001935036472589978,3.413957415083133e-05,,Marketing Manager,Mid,Healthcare
J_001414,Job,30,0.003,0.00019502457846601415,5.225222571697529e-05,,Software Engineer,Senior,SaaS
J_001415,Job,30,0.003,0.0001910405753207202,4.618200672975412e-05,,Backend Engineer,Junior,Travel
J_001416,Job,30,0.003,0.000188095471776221,4.76779541236362e-05,,Account Executive,Senior,FinTech
J_001417,Job,30,0.003,0.0001820299066055132,4.671441944681158e-05,,Account Executive,Senior,SaaS
J_001418,Job,30,0.003,0.00018385918635933834,5.855020108756017e-05,,Customer Success Associate,Junior,Healthcare
J_001419,Job,30,0.003,0.00020575348799675057,3.895995481034109e-05,,Associate Product Manager,Senior,Cybersecurity
J_001420,Job,30,0.003,0.00017603844747215804,4.790172467048906e-05,,Technical Support Specialist,Senior,SaaS
J_001421,Job,30,0.003,0.00019365724062804447,0.0001948035767565402,,Account Executive,Junior,Logistics
J_001422,Job,30,0.003,0.0001807363514833908,4.359163414035716e-05,,Customer Success Associate,Senior,EdTech
J_001423,Job,30,0.003,0.00018536600711848995,0.00022456945883508463,,Account Executive,Senior,SaaS
J_001424,Job,30,0.003,0.00019995981774320723,0.0002710121308394128,,Full Stack Engineer,Junior,Logistics
J_001425,Job,30,0.003,0.00018686942510160942,0.00015725476490841537,,Data Analyst,Senior,SaaS
J_001426,Job,30,0.003,0.00018360054352690292,3.0723303694510556e-05,,Data Analyst,Senior,EdTech
J_001427,Job,30,0.003,0.00020830986463015003,5.3217041067031796e-05,,Product Manager,Junior,Travel
J_001428,Job,30,0.003,0.00018524206824901978,0.00031322377799848725,,Business Development Manager,Mid,Logistics
J_001429,Job,30,0.003,0.00019856570887509702,2.5379831709269254e-05,,Content Marketer,Senior,Cybersecurity
J_001430,Job,30,0.003,0.00017899846108898894,3.89921871093037e-05,,Financial Analyst,Senior,SaaS
J_001431,Job,30,0.003,0.00017994031871519517,3.7233935550404007e-05,,Customer Success Associate,Junior,E-commerce
J_001432,Job,30,0.003,0.00019359729248573745,3.0042505373654933e-05,,Performance Marketer,Senior,Healthcare
J_001433,Job,30,0.003,0.00018932314281171864,4.16386165235873e-05,,Business Development Manager,Junior,Gaming
J_001434,Job,30,0.003,0.00018992975831895773,5.933684416535991e-05,,Backend Engineer,Junior,Cybersecurity
J_001435,Job,30,0.003,0.0001859564889281199,3.4508034691386634e-05,,Business Analyst,Senior,Healthcare
J_001436,Job,30,0.003,0.00018815957947880711,0.00016351155670953568,,BI Analyst,Junior,Travel
J_001437,Job,30,0.003,0.00018447127408225127,0.0010120374897204247,,Project Manager,Senior,Healthcare
J_001438,Job,30,0.003,0.0001967600533870299,0.0004419516823405781,,Performance Marketer,Mid,E-commerce
J_001439,Job,30,0.003,0.00019908584174393776,3.0262347111276194e-05,,Associate Product Manager,Mid,E-commerce
J_001440,Job,30,0.003,0.00018969579461956235,5.691215653128924e-05,,Full Stack Engineer,Junior,Gaming
J_001441,Job,30,0.003,0.00018409083275761185,0.0002858417962533484,,Program Coordinator,Senior,EdTech
J_001442,Job,30,0.003,0.00017610360011735093,6.305111980825006e-05,,FP&A Analyst,Junior,Gaming
J_001443,Job,30,0.003,0.00017963408676057428,4.289712761783234e-05,,Customer Success Associate,Senior,Healthcare
J_001444,Job,30,0.003,0.00018092115646409804,4.1184485616068385e-05,,Sales Representative,Junior,Healthcare
J_001445,Job,30,0.003,0.0002034149673790397,4.1067054650728406e-05,,Performance Marketer,Senior,FinTech
J_001446,Job,30,0.003,0.0001850686842931242,6.667544561869557e-05,,Project Manager,Junior,Retail
J_001447,Job,30,0.003,0.00019734673995991516,3.674527560319675e-05,,Content Marketer,Mid,Healthcare
J_001448,Job,30,0.003,0.00018876654089334895,4.109149478383728e-05,,FP&A Analyst,Senior,Gaming
J_001449,Job,30,0.003,0.00020676024930111413,3.525933543866223e-05,,Technical Product Manager,Junior,Logistics
J_001450,Job,30,0.003,0.00017271243871068691,4.0938213517922134e-05,,Technical Support Specialist,Mid,Healthcare
J_001451,Job,30,0.003,0.000193643592164695,3.710966675336943e-05,,Business Analyst,Mid,SaaS
J_001452,Job,30,0.003,0.0001853481494326217,4.7073150214709454e-05,,Backend Engineer,Mid,SaaS
J_001453,Job,30,0.003,0.00020039846561301927,4.379463914061905e-05,,BI Analyst,Junior,SaaS
J_001454,Job,30,0.003,0.0001807617980590989,4.698100026035362e-05,,Customer Success Associate,Senior,Retail
J_001455,Job,30,0.003,0.00017860061643603376,3.162634520816571e-05,,Customer Support Specialist,Senior,Gaming
J_001456,Job,30,0.003,0.00020317145842835478,3.764367300241398e-05,,Technical Product Manager,Junior,Logistics
J_001457,Job,30,0.003,0.00019407929040043078,2.3960410507952505e-05,,Performance Marketer,Senior,Healthcare
J_001458,Job,30,0.003,0.0001838781323353764,6.0644003289988776e-05,,Project Manager,Junior,FinTech
J_001459,Job,30,0.003,0.0001724734247707018,4.685286543628176e-05,,Program Coordinator,Junior,Gaming
J_001460,Job,30,0.003,0.00018583792229881707,4.376046529725575e-05,,Business Analyst,Junior,Healthcare
J_001461,Job,30,0.003,0.00019101750147141057,5.15638749194334e-05,,Account Executive,Mid,E-commerce
J_001462,Job,30,0.003,0.00018543722573110765,4.286693340093553e-05,,Customer Support Specialist,Mid,E-commerce
J_001463,Job,30,0.003,0.00019520347967124055,3.101119713789494e-05,,Marketing Manager,Mid,Healthcare
J_001464,Job,30,0.003,0.0001807987190130976,4.685726951949586e-05,,Operations Manager,Senior,Cybersecurity
J_001465,Job,30,0.003,0.00018248276139702315,7.455589670888208e-05,,FP&A Analyst,Senior,SaaS
J_001466,Job,30,0.003,0.00018093887754989745,4.432508805546701e-05,,Project Manager,Senior,E-commerce
J_001467,Job,30,0.003,0.00018673293218382235,4.453743520942197e-05,,Business Development Manager,Mid,Cybersecurity
J_001468,Job,30,0.003,0.000193898044512212,5.45359949600467e-05,,Business Development Manager,Junior,Travel
J_001469,Job,30,0.003,0.00019900446672541528,5.285777055117065e-05,,Backend Engineer,Senior,Retail
J_001470,Job,30,0.003,0.00018470242166175908,6.0254013931796576e-05,,Junior Accountant,Junior,Healthcare
J_001471,Job,30,0.003,0.00017108013497657505,5.221862427884522e-05,,Junior Accountant,Mid,Healthcare
J_001472,Job,30,0.003,0.00020584801487174992,4.3842181056793844e-05,,BI Analyst,Mid,Healthcare
J_001473,Job,30,0.003,0.0001884140046636772,3.7215163378644843e-05,,Business Analyst,Senior,Retail
J_001474,Job,30,0.003,0.00019173543813529376,3.0924907593491346e-05,,Content Marketer,Junior,E-commerce
J_001475,Job,30,0.003,0.0001851417284382137,0.00012654555779761882,,Technical Support Specialist,Junior,Retail
J_001476,Job,30,0.003,0.0001971040299781454,4.203687973907743e-05,,Marketing Manager,Senior,FinTech
J_001477,Job,30,0.003,0.0001878344469405284,2.9379899477938178e-05,,Data Analyst,Junior,Healthcare
J_001478,Job,30,0.003,0.00018691012149767922,0.0004142435600253495,,Program Coordinator,Mid,Healthcare
J_001479,Job,30,0.003,0.00020475005522111017,3.5995771586867305e-05,,Content Marketer,Mid,FinTech
J_001480,Job,30,0.003,0.00019017642614892682,4.184458429856197e-05,,Backend Engineer,Senior,Logistics
J_001481,Job,30,0.003,0.00019248733713034692,2.502454777459896e-05,,Marketing Manager,Mid,SaaS
J_001482,Job,30,0.003,0.00017660939014896429,3.342284312488268e-05,,FP&A Analyst,Senior,FinTech
J_001483,Job,30,0.003,0.00018478449427972437,9.659098670591567e-05,,Junior Accountant,Junior,EdTech
J_001484,Job,30,0.003,0.0001952391223813539,0.00015898596965048295,,Account Executive,Junior,E-commerce
J_001485,Job,30,0.003,0.00017939227203257773,7.217173537614676e-05,,FP&A Analyst,Mid,FinTech
J_001486,Job,30,0.003,0.00018605417329084045,2.8223923775520824e-05,,Full Stack Engineer,Junior,SaaS
J_001487,Job,30,0.003,0.00018437158039950134,7.087503491659726e-05,,Program Coordinator,Junior,FinTech
J_001488,Job,30,0.003,0.0001852606515130398,4.249012955951143e-05,,Sales Representative,Senior,Gaming
J_001489,Job,30,0.003,0.0001885282576660546,0.00025135903638262856,,Account Executive,Mid,Healthcare
J_001490,Job,30,0.003,0.00020333057693492116,5.709279355510398e-05,,Software Engineer,Junior,E-commerce
J_001491,Job,30,0.003,0.00018353823245087402,7.20099667003247e-05,,Junior Accountant,Senior,Healthcare
J_001492,Job,30,0.003,0.00019280629895157555,3.81003408303407e-05,,BI Analyst,Senior,Travel
J_001493,Job,30,0.003,0.00018855937498214512,4.497003786410945e-05,,Backend Engineer,Senior,SaaS
J_001494,Job,30,0.003,0.00021318140352283969,3.6000224316208e-05,,Performance Marketer,Senior,EdTech
J_001495,Job,30,0.003,0.00020277318749118873,3.5560863528302803e-05,,Marketing Manager,Junior,Healthcare
J_001496,Job,30,0.003,0.00020004913075017907,2.5886977884203126e-05,,Marketing Manager,Senior,Logistics
J_001497,Job,30,0.003,0.00020718045861936257,3.549230403332164e-05,,Associate Product Manager,Mid,SaaS
J_001498,Job,30,0.003,0.00019897534899970183,3.459635648198706e-05,,Backend Engineer,Mid,FinTech
J_001499,Job,30,0.003,0.00018426292736435846,7.15956580114408e-05,,Junior Accountant,Senior,E-commerce
J_001500,Job,30,0.003,0.00020465432002356307,2.6463060684408332e-05,,Technical Product Manager,Junior,Healthcare
J_001501,Job,30,0.003,0.00020484094689976462,0.00014011514956706848,,Product Manager,Mid,Cybersecurity
J_001502,Job,30,0.003,0.0002053063989885988,0.00015538804831126366,,Marketing Manager,Senior,Cybersecurity
J_001503,Job,30,0.003,0.00017564686290884448,4.0640200305402816e-05,,Customer Support Specialist,Senior,EdTech
J_001504,Job,30,0.003,0.0001969206358981853,2.663141517201006e-05,,Performance Marketer,Mid,SaaS
J_001505,Job,30,0.003,0.00017870311358186253,0.0005793645619937348,,Project Manager,Mid,Healthcare
J_001506,Job,30,0.003,0.00018731949491803776,5.1589264647663346e-05,,Account Executive,Junior,Retail
J_001507,Job,30,0.003,0.00018479164421017198,6.006164491832491e-05,,Junior Accountant,Senior,FinTech
J_001508,Job,30,0.003,0.00020427304576062035,4.482540998988916e-05,,Marketing Manager,Mid,SaaS
J_001509,Job,30,0.003,0.00017854295107297676,3.736180879833225e-05,,Financial Analyst,Mid,Healthcare
J_001510,Job,30,0.003,0.0001831352543754317,4.33288419864729e-05,,Customer Success Associate,Junior,Gaming
J_001511,Job,30,0.003,0.00019509982349190415,0.0003901680954672512,,Sales Representative,Mid,Healthcare
J_001512,Job,30,0.003,0.000198320539696361,2.5970485959691684e-05,,Marketing Manager,Senior,Travel
J_001513,Job,30,0.003,0.0001803202351238755,4.633105751618943e-05,,FP&A Analyst,Mid,EdTech
J_001514,Job,30,0.003,0.00017816420852169844,7.133956974931206e-05,,Project Manager,Mid,FinTech
J_001515,Job,30,0.003,0.00019222901407755206,4.2208556492668454e-05,,Software Engineer,Mid,EdTech
J_001516,Job,30,0.003,0.00019401005066630207,3.8127827262189045e-05,,Data Analyst,Mid,E-commerce
J_001517,Job,30,0.003,0.00017143433665487595,6.935359459552632e-05,,Financial Analyst,Mid,FinTech
J_001518,Job,30,0.003,0.0002013288033854821,2.670483495026356e-05,,Product Manager,Mid,EdTech
J_001519,Job,30,0.003,0.00018134913088961978,4.381510562327793e-05,,Financial Analyst,Junior,Travel
J_001520,Job,30,0.003,0.0001981581111734179,0.000673446028884328,,Marketing Manager,Junior,EdTech
J_001521,Job,30,0.003,0.00018123427604285901,0.00026987633541154484,,Operations Manager,Mid,Cybersecurity
J_001522,Job,30,0.003,0.00017377448720737256,4.519559019088722e-05,,Customer Success Associate,Junior,Retail
J_001523,Job,30,0.003,0.00020445680496103424,4.5574840450380786e-05,,Software Engineer,Mid,FinTech
J_001524,Job,30,0.003,0.00020944054746583124,2.577172939949549e-05,,Associate Product Manager,Senior,Gaming
J_001525,Job,30,0.003,0.00018108238741346215,4.148897628691474e-05,,Junior Accountant,Junior,Healthcare
J_001526,Job,30,0.003,0.00018998266157115696,5.7542852708889886e-05,,Full Stack Engineer,Mid,Retail
J_001527,Job,30,0.003,0.00019445466773742242,3.261219087945833e-05,,Performance Marketer,Senior,Travel
J_001528,Job,30,0.003,0.00018839778588220524,4.3860280682926605e-05,,BI Analyst,Senior,Logistics
J_001529,Job,30,0.003,0.00020278394109665509,0.00023402732903200736,,Technical Product Manager,Mid,Travel
J_001530,Job,30,0.003,0.00020743226242699538,3.867764789599882e-05,,Associate Product Manager,Senior,EdTech
J_001531,Job,30,0.003,0.00017959943140228435,4.246870137136842e-05,,Sales Representative,Mid,FinTech
J_001532,Job,30,0.003,0.00017430575223705648,6.0084435617727616e-05,,Junior Accountant,Senior,Travel
J_001533,Job,30,0.003,0.00018459344996582988,7.084062462697636e-05,,Junior Accountant,Senior,Gaming
J_001534,Job,30,0.003,0.0002129991814448425,3.8581711953825174e-05,,Product Manager,Junior,Logistics
J_001535,Job,30,0.003,0.0002004120736914385,4.256600928518502e-05,,Marketing Manager,Junior,Logistics
J_001536,Job,30,0.003,0.00020854395314813653,0.00040431776392735016,,Technical Product Manager,Mid,Gaming
J_001537,Job,30,0.003,0.00020350236786825776,4.772958864669075e-05,,Marketing Manager,Senior,Healthcare
J_001538,Job,30,0.003,0.00018279359863671176,6.183131046699341e-05,,Project Manager,Senior,FinTech
J_001539,Job,30,0.003,0.00018685034827852116,4.348049385907168e-05,,Full Stack Engineer,Junior,Logistics
J_001540,Job,30,0.003,0.00018284393417793734,4.427597983754267e-05,,FP&A Analyst,Junior,Healthcare
J_001541,Job,30,0.003,0.0002057339116998555,4.2231654646005715e-05,,Technical Product Manager,Junior,Retail
J_001542,Job,30,0.003,0.00017656041489664878,3.458822070887175e-05,,Technical Support Specialist,Senior,E-commerce
J_001543,Job,30,0.003,0.00019243424144047168,4.556647797818078e-05,,Software Engineer,Mid,EdTech
J_001544,Job,30,0.003,0.0001886455041167975,0.00020147779227405697,,Business Analyst,Junior,Cybersecurity
J_001545,Job,30,0.003,0.0001978554889943543,0.00015870336431120604,,Account Executive,Senior,E-commerce
J_001546,Job,30,0.003,0.00017642852737491087,2.559945105475406e-05,,Customer Success Associate,Senior,Logistics
J_001547,Job,30,0.003,0.0001867614212691564,4.481681950853724e-05,,Project Manager,Junior,EdTech
J_001548,Job,30,0.003,0.0002061221459522293,0.0006127864305554437,,Content Marketer,Senior,Gaming
J_001549,Job,30,0.003,0.0001869606663380968,0.0004565564472092131,,Operations Manager,Junior,Gaming
J_001550,Job,30,0.003,0.0001918254708657831,0.00015883950107338857,,Account Executive,Mid,E-commerce
