node_id,node_type,community_global,role,job_title,seniority,industry
R_009558,CV,5,Content Marketer,,Senior,Travel
R_009559,CV,1,FP&A Analyst,,Mid,Travel
R_009560,CV,6,Project Manager,,Mid,Travel
R_009561,CV,0,Software Engineer,,Mid,SaaS
R_009562,CV,3,Data Analyst,,Mid,EdTech
R_009563,CV,1,Financial Analyst,,Junior,Travel
R_009564,CV,0,Full Stack Engineer,,Mid,EdTech
R_009565,CV,1,FP&A Analyst,,Mid,Healthcare
R_009566,CV,5,Performance Marketer,,Junior,EdTech
R_009567,CV,4,Sales Representative,,Junior,E-commerce
R_009568,CV,2,Technical Product Manager,,Senior,Cybersecurity
R_009569,CV,3,Business Analyst,,Senior,Retail
R_009570,CV,0,Backend Engineer,,Mid,Retail
R_009571,CV,3,BI Analyst,,Mid,Travel
R_009572,CV,2,Technical Product Manager,,Senior,EdTech
R_009573,CV,1,Financial Analyst,,Mid,Gaming
R_009574,CV,3,Business Analyst,,Junior,Healthcare
R_009575,CV,5,Performance Marketer,,Senior,Gaming
R_009576,CV,6,Operations Manager,,Senior,Logistics
R_009577,CV,7,Technical Support Specialist,,Senior,FinTech
R_009578,CV,5,Marketing Manager,,Mid,Logistics
R_009579,CV,5,Marketing Manager,,Senior,Retail
R_009580,CV,4,Account Executive,,Senior,Retail
R_009581,CV,2,Technical Product Manager,,Senior,Logistics
R_009582,CV,0,Software Engineer,,Senior,EdTech
R_009583,CV,3,Business Analyst,,Mid,Cybersecurity
R_009584,CV,4,Sales Representative,,Junior,SaaS
R_009585,CV,6,Operations Manager,,Senior,Logistics
R_009586,CV,3,Data Analyst,,Mid,Gaming
R_009587,CV,1,FP&A Analyst,,Senior,E-commerce
R_009588,CV,0,Full Stack Engineer,,Senior,Travel
R_009589,CV,2,Product Manager,,Junior,Gaming
R_009590,CV,0,Full Stack Engineer,,Senior,Gaming
R_009591,CV,7,Technical Support Specialist,,Junior,Retail
R_009592,CV,5,Marketing Manager,,Junior,Healthcare
R_009593,CV,3,Data Analyst,,Junior,Healthcare
R_009594,CV,5,Content Marketer,,Senior,Travel
R_009595,CV,6,Operations Manager,,Junior,Cybersecurity
R_009596,CV,0,Backend Engineer,,Mid,Logistics
R_009597,CV,7,Customer Support Specialist,,Senior,Retail
R_009598,CV,4,Business Development Manager,,Junior,E-commerce
R_009599,CV,5,Content Marketer,,Mid,Travel
R_009600,CV,0,Software Engineer,,Senior,Cybersecurity
R_009601,CV,4,Sales Representative,,Junior,Gaming
R_009602,CV,3,Business Analyst,,Junior,Gaming
R_009603,CV,2,Technical Product Manager,,Mid,SaaS
R_009604,CV,5,Performance Marketer,,Junior,E-commerce
R_009605,CV,7,Technical Support Specialist,,Senior,Logistics
R_009606,CV,6,Program Coordinator,,Mid,E-commerce
R_009607,CV,2,Technical Product Manager,,Mid,E-commerce
R_009608,CV,6,Program Coordinator,,Senior,Gaming
R_009609,CV,4,Sales Representative,,Junior,Travel
R_009610,CV,2,Product Manager,,Senior,FinTech
R_009611,CV,4,Business Development Manager,,Junior,Travel
R_009612,CV,6,Operations Manager,,Junior,Retail
R_009613,CV,4,Sales Representative,,Senior,Logistics
R_009614,CV,7,Technical Support Specialist,,Mid,Healthcare
R_009615,CV,4,Sales Representative,,Junior,FinTech
R_009616,CV,5,Performance Marketer,,Junior,Travel
R_009617,CV,4,Business Development Manager,,Senior,EdTech
R_009618,CV,4,Business Development Manager,,Senior,Travel
R_009619,CV,4,Business Development Manager,,Mid,Healthcare
R_009620,CV,0,Full Stack Engineer,,Mid,Gaming
R_009621,CV,6,Program Coordinator,,Mid,Healthcare
R_009622,CV,5,Content Marketer,,Mid,Retail
R_009623,CV,2,Product Manager,,Mid,E-commerce
R_009624,CV,6,Project Manager,,Mid,Travel
R_009625,CV,7,Customer Success Associate,,Mid,SaaS
R_009626,CV,5,Performance Marketer,,Mid,Cybersecurity
R_009627,CV,2,Product Manager,,Junior,EdTech
R_009628,CV,5,Performance Marketer,,Junior,Retail
R_009629,CV,4,Business Development Manager,,Junior,FinTech
R_009630,CV,2,Associate Product Manager,,Junior,Travel
R_009631,CV,3,BI Analyst,,Senior,Healthcare
R_009632,CV,3,Business Analyst,,Senior,SaaS
R_009633,CV,6,Operations Manager,,Mid,Logistics
R_009634,CV,0,Full Stack Engineer,,Senior,FinTech
R_009635,CV,2,Product Manager,,Mid,Gaming
R_009636,CV,5,Marketing Manager,,Senior,Cybersecurity
R_009637,CV,7,Technical Support Specialist,,Mid,Cybersecurity
R_009638,CV,0,Full Stack Engineer,,Mid,EdTech
R_009639,CV,6,Operations Manager,,Senior,SaaS
R_009640,CV,4,Business Development Manager,,Mid,Healthcare
R_009641,CV,7,Customer Success Associate,,Senior,FinTech
R_009642,CV,6,Operations Manager,,Junior,E-commerce
R_009643,CV,6,Project Manager,,Junior,EdTech
R_009644,CV,3,BI Analyst,,Junior,SaaS
R_009645,CV,3,BI Analyst,,Mid,Logistics
R_009646,CV,5,Content Marketer,,Senior,EdTech
R_009647,CV,2,Product Manager,,Mid,E-commerce
R_009648,CV,7,Customer Success Associate,,Mid,Logistics
R_009649,CV,1,Junior Accountant,,Mid,Healthcare
R_009650,CV,7,Technical Support Specialist,,Senior,FinTech
R_009651,CV,5,Performance Marketer,,Junior,EdTech
R_009652,CV,3,BI Analyst,,Senior,Retail
R_009653,CV,2,Product Manager,,Junior,SaaS
R_009654,CV,6,Operations Manager,,Senior,EdTech
R_009655,CV,5,Marketing Manager,,Junior,FinTech
R_009656,CV,2,Product Manager,,Mid,Cybersecurity
R_009657,CV,3,Data Analyst,,Senior,Cybersecurity
R_009658,CV,0,Software Engineer,,Senior,Gaming
R_009659,CV,6,Program Coordinator,,Junior,Gaming
R_009660,CV,6,Operations Manager,,Junior,Logistics
R_009661,CV,7,Customer Support Specialist,,Senior,Logistics
R_009662,CV,6,Program Coordinator,,Junior,Logistics
R_009663,CV,3,BI Analyst,,Senior,E-commerce
R_009664,CV,3,BI Analyst,,Junior,E-commerce
R_009665,CV,6,Project Manager,,Junior,Retail
R_009666,CV,5,Content Marketer,,Mid,Gaming
R_009667,CV,2,Technical Product Manager,,Junior,FinTech
R_009668,CV,0,Full Stack Engineer,,Junior,Travel
R_009669,CV,0,Full Stack Engineer,,Mid,FinTech
R_009670,CV,5,Content Marketer,,Senior,Retail
R_009671,CV,7,Customer Support Specialist,,Junior,EdTech
R_009672,CV,2,Product Manager,,Junior,Healthcare
R_009673,CV,3,BI Analyst,,Junior,Travel
R_009674,CV,3,Business Analyst,,Mid,Logistics
R_009675,CV,4,Account Executive,,Senior,FinTech
R_009676,CV,5,Content Marketer,,Junior,Logistics
R_009677,CV,7,Technical Support Specialist,,Junior,E-commerce
R_009678,CV,5,Content Marketer,,Senior,Travel
R_009679,CV,3,BI Analyst,,Senior,EdTech
R_009680,CV,3,Business Analyst,,Junior,Retail
R_009681,CV,6,Project Manager,,Senior,E-commerce
R_009682,CV,6,Project Manager,,Senior,Cybersecurity
R_009683,CV,7,Technical Support Specialist,,Mid,Gaming
R_009684,CV,1,FP&A Analyst,,Senior,Travel
R_009685,CV,5,Performance Marketer,,Senior,Logistics
R_009686,CV,3,Data Analyst,,Senior,Logistics
R_009687,CV,1,Junior Accountant,,Junior,E-commerce
R_009688,CV,6,Project Manager,,Junior,Healthcare
R_009689,CV,1,Junior Accountant,,Senior,FinTech
R_009690,CV,1,Financial Analyst,,Junior,Logistics
R_009691,CV,4,Sales Representative,,Senior,FinTech
R_009692,CV,1,Financial Analyst,,Senior,Gaming
R_009693,CV,0,Backend Engineer,,Mid,E-commerce
R_009694,CV,3,Business Analyst,,Senior,Retail
R_009695,CV,2,Associate Product Manager,,Mid,EdTech
R_009696,CV,5,Content Marketer,,Junior,Retail
R_009697,CV,4,Sales Representative,,Mid,E-commerce
R_009698,CV,0,Backend Engineer,,Senior,Travel
R_009699,CV,3,BI Analyst,,Senior,Logistics
R_009700,CV,7,Technical Support Specialist,,Mid,Logistics
R_009701,CV,6,Project Manager,,Mid,Retail
R_009702,CV,2,Technical Product Manager,,Junior,Retail
R_009703,CV,3,BI Analyst,,Senior,FinTech
R_009704,CV,0,Software Engineer,,Junior,Travel
R_009705,CV,7,Customer Success Associate,,Mid,FinTech
R_009706,CV,0,Full Stack Engineer,,Junior,Cybersecurity
R_009707,CV,5,Marketing Manager,,Senior,SaaS
R_009708,CV,1,Junior Accountant,,Mid,Cybersecurity
R_009709,CV,4,Sales Representative,,Junior,SaaS
R_009710,CV,5,Performance Marketer,,Junior,Logistics
R_009711,CV,1,Junior Accountant,,Junior,EdTech
R_009712,CV,0,Full Stack Engineer,,Mid,EdTech
R_009713,CV,1,FP&A Analyst,,Mid,EdTech
R_009714,CV,7,Customer Support Specialist,,Senior,Logistics
R_009715,CV,3,BI Analyst,,Mid,Cybersecurity
R_009716,CV,2,Product Manager,,Junior,Gaming
R_009717,CV,7,Customer Support Specialist,,Senior,Healthcare
R_009718,CV,2,Product Manager,,Mid,Cybersecurity
R_009719,CV,1,FP&A Analyst,,Junior,SaaS
R_009720,CV,3,BI Analyst,,Mid,FinTech
R_009721,CV,3,Data Analyst,,Senior,Cybersecurity
R_009722,CV,7,Customer Success Associate,,Senior,SaaS
R_009723,CV,5,Marketing Manager,,Junior,Gaming
R_009724,CV,7,Customer Support Specialist,,Mid,FinTech
R_009725,CV,0,Full Stack Engineer,,Junior,Healthcare
R_009726,CV,5,Marketing Manager,,Senior,Logistics
R_009727,CV,0,Full Stack Engineer,,Mid,Retail
R_009728,CV,1,FP&A Analyst,,Mid,E-commerce
R_009729,CV,1,Financial Analyst,,Mid,SaaS
R_009730,CV,5,Marketing Manager,,Senior,Travel
R_009731,CV,6,Program Coordinator,,Junior,E-commerce
R_009732,CV,3,BI Analyst,,Junior,Gaming
R_009733,CV,2,Associate Product Manager,,Senior,Travel
R_009734,CV,3,Business Analyst,,Mid,Retail
R_009735,CV,7,Customer Support Specialist,,Junior,Retail
R_009736,CV,5,Content Marketer,,Junior,FinTech
R_009737,CV,0,Full Stack Engineer,,Senior,Travel
R_009738,CV,1,FP&A Analyst,,Mid,SaaS
R_009739,CV,4,Account Executive,,Senior,Logistics
R_009740,CV,4,Business Development Manager,,Mid,Gaming
R_009741,CV,7,Customer Support Specialist,,Senior,E-commerce
R_009742,CV,1,Financial Analyst,,Senior,Retail
R_009743,CV,0,Full Stack Engineer,,Mid,Gaming
R_009744,CV,7,Customer Success Associate,,Mid,Gaming
R_009745,CV,3,Data Analyst,,Senior,Gaming
R_009746,CV,7,Customer Success Associate,,Senior,Logistics
R_009747,CV,2,Technical Product Manager,,Junior,FinTech
R_009748,CV,3,Data Analyst,,Junior,Healthcare
R_009749,CV,4,Sales Representative,,Mid,Healthcare
R_009750,CV,2,Product Manager,,Mid,Healthcare
R_009751,CV,7,Technical Support Specialist,,Senior,Logistics
R_009752,CV,7,Technical Support Specialist,,Junior,EdTech
R_009753,CV,2,Technical Product Manager,,Junior,Healthcare
R_009754,CV,5,Content Marketer,,Junior,Healthcare
R_009755,CV,6,Program Coordinator,,Junior,Gaming
R_009756,CV,6,Program Coordinator,,Senior,EdTech
R_009757,CV,0,Full Stack Engineer,,Mid,E-commerce
R_009758,CV,7,Technical Support Specialist,,Mid,EdTech
R_009759,CV,1,Junior Accountant,,Mid,Logistics
R_009760,CV,5,Marketing Manager,,Mid,Cybersecurity
R_009761,CV,3,BI Analyst,,Senior,Logistics
R_009762,CV,0,Software Engineer,,Mid,SaaS
R_009763,CV,5,Marketing Manager,,Junior,SaaS
R_009764,CV,6,Project Manager,,Mid,Logistics
R_009765,CV,2,Product Manager,,Senior,Healthcare
R_009766,CV,5,Performance Marketer,,Senior,SaaS
R_009767,CV,0,Software Engineer,,Senior,Gaming
R_009768,CV,6,Project Manager,,Mid,FinTech
R_009769,CV,7,Technical Support Specialist,,Mid,Gaming
R_009770,CV,7,Customer Support Specialist,,Mid,EdTech
R_009771,CV,5,Performance Marketer,,Mid,Logistics
R_009772,CV,4,Business Development Manager,,Senior,FinTech
R_009773,CV,2,Product Manager,,Junior,Cybersecurity
R_009774,CV,1,Junior Accountant,,Junior,Cybersecurity
R_009775,CV,1,Financial Analyst,,Mid,Logistics
R_009776,CV,1,Junior Accountant,,Senior,Retail
R_009777,CV,2,Associate Product Manager,,Senior,Gaming
R_009778,CV,2,Associate Product Manager,,Mid,Logistics
R_009779,CV,7,Customer Support Specialist,,Senior,Healthcare
R_009780,CV,5,Performance Marketer,,Mid,Gaming
R_009781,CV,6,Project Manager,,Mid,E-commerce
R_009782,CV,6,Operations Manager,,Junior,EdTech
R_009783,CV,6,Program Coordinator,,Mid,Gaming
R_009784,CV,4,Sales Representative,,Senior,Healthcare
R_009785,CV,2,Product Manager,,Mid,Cybersecurity
R_009786,CV,1,FP&A Analyst,,Senior,Cybersecurity
R_009787,CV,4,Sales Representative,,Junior,FinTech
R_009788,CV,7,Customer Success Associate,,Junior,Retail
R_009789,CV,7,Customer Success Associate,,Mid,Cybersecurity
R_009790,CV,0,Software Engineer,,Senior,Travel
R_009791,CV,6,Project Manager,,Junior,EdTech
R_009792,CV,2,Technical Product Manager,,Junior,Travel
R_009793,CV,6,Operations Manager,,Mid,Cybersecurity
R_009794,CV,1,FP&A Analyst,,Senior,E-commerce
R_009795,CV,3,Business Analyst,,Senior,Gaming
R_009796,CV,0,Backend Engineer,,Junior,Gaming
R_009797,CV,2,Technical Product Manager,,Junior,Logistics
R_009798,CV,3,Business Analyst,,Junior,Travel
R_009799,CV,0,Backend Engineer,,Junior,EdTech
R_009800,CV,4,Account Executive,,Mid,EdTech
R_009801,CV,1,Financial Analyst,,Junior,Gaming
R_009802,CV,2,Technical Product Manager,,Senior,FinTech
R_009803,CV,0,Software Engineer,,Junior,Retail
R_009804,CV,4,Sales Representative,,Junior,Retail
R_009805,CV,2,Product Manager,,Mid,Retail
R_009806,CV,4,Sales Representative,,Senior,Travel
R_009807,CV,0,Software Engineer,,Senior,FinTech
R_009808,CV,6,Program Coordinator,,Junior,Healthcare
R_009809,CV,6,Program Coordinator,,Junior,Retail
R_009810,CV,3,BI Analyst,,Mid,Healthcare
R_009811,CV,3,Business Analyst,,Junior,E-commerce
R_009812,CV,4,Business Development Manager,,Mid,FinTech
R_009813,CV,6,Program Coordinator,,Junior,Retail
R_009814,CV,0,Full Stack Engineer,,Mid,Travel
R_009815,CV,7,Customer Success Associate,,Mid,Gaming
R_009816,CV,3,Business Analyst,,Junior,Logistics
R_009817,CV,4,Business Development Manager,,Junior,SaaS
R_009818,CV,2,Technical Product Manager,,Junior,FinTech
R_009819,CV,0,Full Stack Engineer,,Senior,EdTech
R_009820,CV,7,Customer Success Associate,,Junior,Retail
R_009821,CV,4,Account Executive,,Senior,E-commerce
R_009822,CV,2,Technical Product Manager,,Mid,EdTech
R_009823,CV,5,Performance Marketer,,Senior,EdTech
R_009824,CV,4,Business Development Manager,,Mid,Gaming
R_009825,CV,0,Software Engineer,,Mid,Logistics
R_009826,CV,7,Customer Support Specialist,,Junior,SaaS
R_009827,CV,3,BI Analyst,,Senior,SaaS
R_009828,CV,2,Technical Product Manager,,Senior,Logistics
R_009829,CV,7,Customer Support Specialist,,Senior,Gaming
R_009830,CV,1,FP&A Analyst,,Senior,FinTech
R_009831,CV,1,Financial Analyst,,Senior,Gaming
R_009832,CV,7,Customer Success Associate,,Senior,SaaS
R_009833,CV,5,Content Marketer,,Junior,Travel
R_009834,CV,6,Project Manager,,Senior,FinTech
R_009835,CV,2,Technical Product Manager,,Senior,E-commerce
R_009836,CV,3,Business Analyst,,Senior,Logistics
R_009837,CV,4,Sales Representative,,Mid,EdTech
R_009838,CV,1,FP&A Analyst,,Mid,Healthcare
R_009839,CV,0,Backend Engineer,,Senior,Retail
R_009840,CV,5,Content Marketer,,Mid,SaaS
R_009841,CV,3,Data Analyst,,Junior,Travel
R_009842,CV,7,Customer Success Associate,,Junior,SaaS
R_009843,CV,4,Account Executive,,Mid,E-commerce
R_009844,CV,2,Associate Product Manager,,Mid,EdTech
R_009845,CV,5,Performance Marketer,,Mid,EdTech
R_009846,CV,2,Associate Product Manager,,Senior,Travel
R_009847,CV,4,Account Executive,,Junior,Gaming
R_009848,CV,5,Performance Marketer,,Junior,Logistics
R_009849,CV,1,Junior Accountant,,Senior,Travel
R_009850,CV,7,Technical Support Specialist,,Junior,Travel
R_009851,CV,2,Associate Product Manager,,Mid,EdTech
R_009852,CV,5,Content Marketer,,Junior,Retail
R_009853,CV,0,Full Stack Engineer,,Junior,E-commerce
R_009854,CV,7,Technical Support Specialist,,Junior,Cybersecurity
R_009855,CV,1,FP&A Analyst,,Senior,Gaming
R_009856,CV,6,Project Manager,,Mid,EdTech
R_009857,CV,7,Technical Support Specialist,,Mid,SaaS
R_009858,CV,0,Software Engineer,,Junior,Logistics
R_009859,CV,3,Business Analyst,,Senior,Gaming
R_009860,CV,7,Customer Support Specialist,,Mid,Retail
R_009861,CV,4,Account Executive,,Mid,Logistics
R_009862,CV,1,Junior Accountant,,Junior,Healthcare
R_009863,CV,3,Business Analyst,,Junior,Healthcare
R_009864,CV,4,Business Development Manager,,Senior,Gaming
R_009865,CV,6,Operations Manager,,Mid,Cybersecurity
R_009866,CV,7,Customer Support Specialist,,Junior,Healthcare
R_009867,CV,2,Associate Product Manager,,Mid,SaaS
R_009868,CV,7,Customer Support Specialist,,Junior,EdTech
R_009869,CV,2,Technical Product Manager,,Junior,Healthcare
R_009870,CV,2,Product Manager,,Mid,Travel
R_009871,CV,3,Business Analyst,,Senior,Retail
R_009872,CV,3,Data Analyst,,Senior,Cybersecurity
R_009873,CV,3,BI Analyst,,Junior,Healthcare
R_009874,CV,3,Data Analyst,,Senior,Retail
R_009875,CV,2,Product Manager,,Junior,Gaming
R_009876,CV,6,Operations Manager,,Mid,E-commerce
R_009877,CV,4,Sales Representative,,Senior,Logistics
R_009878,CV,0,Backend Engineer,,Senior,E-commerce
R_009879,CV,5,Marketing Manager,,Mid,Travel
R_009880,CV,3,Business Analyst,,Senior,FinTech
R_009881,CV,6,Operations Manager,,Senior,FinTech
R_009882,CV,2,Associate Product Manager,,Senior,SaaS
R_009883,CV,4,Account Executive,,Senior,Gaming
R_009884,CV,4,Account Executive,,Senior,Cybersecurity
R_009885,CV,3,BI Analyst,,Mid,Healthcare
R_009886,CV,0,Full Stack Engineer,,Mid,Gaming
R_009887,CV,1,Financial Analyst,,Senior,Cybersecurity
R_009888,CV,1,Junior Accountant,,Junior,Logistics
R_009889,CV,1,Junior Accountant,,Junior,E-commerce
R_009890,CV,2,Technical Product Manager,,Mid,Travel
R_009891,CV,2,Product Manager,,Junior,SaaS
R_009892,CV,3,Business Analyst,,Mid,SaaS
R_009893,CV,2,Associate Product Manager,,Mid,Logistics
R_009894,CV,2,Technical Product Manager,,Senior,Logistics
R_009895,CV,1,Junior Accountant,,Mid,Logistics
R_009896,CV,3,Business Analyst,,Mid,FinTech
R_009897,CV,1,Junior Accountant,,Junior,Logistics
R_009898,CV,4,Sales Representative,,Mid,Healthcare
R_009899,CV,7,Customer Success Associate,,Senior,Cybersecurity
R_009900,CV,4,Account Executive,,Mid,Retail
R_009901,CV,5,Marketing Manager,,Senior,SaaS
R_009902,CV,0,Software Engineer,,Senior,Healthcare
R_009903,CV,1,Junior Accountant,,Senior,Healthcare
R_009904,CV,0,Backend Engineer,,Senior,SaaS
R_009905,CV,6,Project Manager,,Junior,EdTech
R_009906,CV,0,Software Engineer,,Mid,Healthcare
R_009907,CV,4,Sales Representative,,Junior,Healthcare
R_009908,CV,2,Technical Product Manager,,Senior,Travel
R_009909,CV,6,Operations Manager,,Mid,Logistics
R_009910,CV,5,Performance Marketer,,Mid,Gaming
R_009911,CV,35,Backend Engineer,,Senior,Cybersecurity
R_009912,CV,4,Business Development Manager,,Senior,Cybersecurity
R_009913,CV,3,Data Analyst,,Mid,Healthcare
R_009914,CV,1,FP&A Analyst,,Mid,Logistics
R_009915,CV,3,BI Analyst,,Senior,Retail
R_009916,CV,4,Sales Representative,,Junior,Retail
R_009917,CV,3,Data Analyst,,Senior,Gaming
R_009918,CV,2,Technical Product Manager,,Mid,E-commerce
R_009919,CV,3,Business Analyst,,Junior,FinTech
R_009920,CV,5,Content Marketer,,Junior,Retail
R_009921,CV,7,Customer Support Specialist,,Senior,Healthcare
R_009922,CV,5,Marketing Manager,,Junior,E-commerce
R_009923,CV,1,Junior Accountant,,Senior,E-commerce
R_009924,CV,5,Marketing Manager,,Mid,Gaming
R_009925,CV,5,Marketing Manager,,Junior,Retail
R_009926,CV,1,FP&A Analyst,,Junior,Healthcare
R_009927,CV,7,Technical Support Specialist,,Senior,Logistics
R_009928,CV,2,Product Manager,,Mid,Healthcare
R_009929,CV,5,Content Marketer,,Senior,Gaming
R_009930,CV,2,Associate Product Manager,,Junior,Travel
R_009931,CV,0,Software Engineer,,Junior,Retail
R_009932,CV,3,BI Analyst,,Junior,EdTech
R_009933,CV,7,Customer Support Specialist,,Junior,Travel
R_009934,CV,1,FP&A Analyst,,Mid,Healthcare
R_009935,CV,0,Full Stack Engineer,,Mid,Cybersecurity
R_009936,CV,6,Project Manager,,Senior,Gaming
R_009937,CV,6,Operations Manager,,Mid,EdTech
R_009938,CV,4,Business Development Manager,,Junior,Healthcare
R_009939,CV,2,Product Manager,,Senior,SaaS
R_009940,CV,5,Performance Marketer,,Senior,Cybersecurity
R_009941,CV,7,Customer Success Associate,,Mid,Retail
R_009942,CV,6,Project Manager,,Junior,E-commerce
R_009943,CV,6,Operations Manager,,Senior,E-commerce
R_009944,CV,2,Product Manager,,Senior,Gaming
R_009945,CV,5,Content Marketer,,Mid,SaaS
R_009946,CV,0,Backend Engineer,,Mid,Logistics
R_009947,CV,1,Junior Accountant,,Senior,Gaming
R_009948,CV,5,Marketing Manager,,Mid,Travel
R_009949,CV,6,Program Coordinator,,Senior,Gaming
R_009950,CV,36,Technical Product Manager,,Senior,Gaming
R_009951,CV,4,Sales Representative,,Mid,Cybersecurity
R_009952,CV,7,Technical Support Specialist,,Junior,Gaming
R_009953,CV,4,Business Development Manager,,Mid,SaaS
R_009954,CV,3,Data Analyst,,Senior,Travel
R_009955,CV,2,Associate Product Manager,,Senior,Gaming
R_009956,CV,5,Performance Marketer,,Mid,Travel
R_009957,CV,1,FP&A Analyst,,Senior,Gaming
R_009958,CV,7,Customer Support Specialist,,Senior,Healthcare
R_009959,CV,5,Marketing Manager,,Senior,SaaS
R_009960,CV,6,Project Manager,,Junior,Healthcare
R_009961,CV,4,Sales Representative,,Mid,Logistics
R_009962,CV,4,Sales Representative,,Junior,Gaming
R_009963,CV,4,Sales Representative,,Senior,Gaming
R_009964,CV,6,Project Manager,,Junior,Gaming
R_009965,CV,2,Associate Product Manager,,Senior,Logistics
R_009966,CV,6,Project Manager,,Junior,SaaS
R_009967,CV,3,BI Analyst,,Junior,FinTech
R_009968,CV,6,Operations Manager,,Senior,Logistics
R_009969,CV,0,Full Stack Engineer,,Mid,Logistics
R_009970,CV,0,Full Stack Engineer,,Senior,Cybersecurity
R_009971,CV,3,Business Analyst,,Mid,Healthcare
R_009972,CV,3,Business Analyst,,Senior,Logistics
